query,url,grade
map,https://docs.microsoft.com/en-us/dotnet/api/xamarin.forms.maps.map,5
map,https://docs.microsoft.com/en-us/xamarin/xamarin-forms/user-interface/map/,4
map,https://docs.microsoft.com/en-us/azure/app-service/app-service-web-tutorial-custom-domain,1
save,https://docs.microsoft.com/en-us/dotnet/api/microsoft.ml.modeloperationscatalog.save,10
save,https://docs.microsoft.com/en-us/dotnet/api/system.drawing.image.save,8
save,https://docs.microsoft.com/en-us/ef/core/saving/basic,7
save,https://docs.microsoft.com/en-us/powerapps/maker/canvas-apps/save-publish-app,5
save,https://docs.microsoft.com/en-us/nuget/reference/cli-reference/cli-ref-setapikey,4
save,https://docs.microsoft.com/en-us/dotnet/machine-learning/how-to-guides/save-load-machine-learning-models-ml-net,3
save,https://docs.microsoft.com/en-us/office/vba/api/powerpoint.presentation.save,2
save,https://docs.microsoft.com/en-us/sql/t-sql/language-elements/save-transaction-transact-sql,1
metadata,https://docs.microsoft.com/en-us/powerapps/developer/common-data-service/browse-your-metadata,10
metadata,https://docs.microsoft.com/en-us/sharepoint/managed-metadata,9
metadata,https://docs.microsoft.com/en-us/dotnet/standard/metadata-and-self-describing-components,8
metadata,https://docs.microsoft.com/en-us/azure/virtual-machines/linux/instance-metadata-service,7
metadata,https://docs.microsoft.com/en-us/visualstudio/msbuild/msbuild-items,6
metadata,https://docs.microsoft.com/en-us/dynamics365/fin-ops-core/dev-itpro/dev-tools/metadata-search-visual-studio,5
metadata,https://docs.microsoft.com/en-us/bingmaps/rest-services/imagery/get-imagery-metadata,4
metadata,https://docs.microsoft.com/en-us/azure/logic-apps/logic-apps-enterprise-integration-metadata,3
metadata,https://docs.microsoft.com/en-us/visualstudio/msbuild/msbuild-well-known-item-metadata,2
guest,https://docs.microsoft.com/en-us/microsoftteams/guest-experience,10
guest,https://docs.microsoft.com/en-us/microsoftteams/guest-access,9
guest,https://docs.microsoft.com/en-us/microsoftteams/manage-guests,8
guest,https://docs.microsoft.com/en-us/microsoftteams/guest-access-checklist,7
guest,https://docs.microsoft.com/en-us/microsoftteams/teams-dependencies,6
guest,https://docs.microsoft.com/en-us/microsoftteams/troubleshoot-guest-access,5
guest,https://docs.microsoft.com/en-us/microsoftteams/set-up-guests,4
guest,https://docs.microsoft.com/en-us/microsoftteams/communicate-with-users-from-other-organizations,3
guest,https://docs.microsoft.com/en-us/office365/enterprise/create-a-secure-guest-sharing-environment,2
guest,https://docs.microsoft.com/en-us/azure/active-directory/b2b/what-is-b2b,1
publish,https://docs.microsoft.com/en-us/dotnet/core/tools/dotnet-publish,10
publish,https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-how-to-publish-app,9
publish,https://docs.microsoft.com/en-us/dotnet/api/system.enterpriseservices.internal.publish,8
publish,https://docs.microsoft.com/en-us/windows/uwp/publish/,7
publish,https://docs.microsoft.com/en-us/power-bi/developer/office-store,6
publish,https://docs.microsoft.com/en-us/azure/devops/pipelines/tasks/utility/publish-pipeline-artifact,5
publish,https://docs.microsoft.com/en-us/power-bi/service-publish-to-web,3
publish,https://docs.microsoft.com/en-us/azure/devops/extend/publish/overview,2
publish,https://docs.microsoft.com/en-us/azure/devops/pipelines/tasks/utility/publish-build-artifacts,1
IF,https://docs.microsoft.com/en-us/dotnet/csharp/language-reference/preprocessor-directives/preprocessor-if,9
IF,https://docs.microsoft.com/en-us/dax/if-function-dax,8
IF,https://docs.microsoft.com/en-us/powerapps/maker/canvas-apps/functions/function-if,7
IF,https://docs.microsoft.com/en-us/powershell/module/microsoft.powershell.core/about/about_if,6
IF,https://docs.microsoft.com/en-us/azure/active-directory/conditional-access/what-if-tool,5
IF,https://docs.microsoft.com/en-us/windows-server/administration/windows-commands/if,4
IF,https://docs.microsoft.com/en-us/azure/azure-resource-manager/templates/template-functions-logical,3
IF,https://docs.microsoft.com/en-us/sql/t-sql/language-elements/if-else-transact-sql,2
IF,https://docs.microsoft.com/en-us/dotnet/visual-basic/language-reference/error-messages/first-operand-in-a-binary-if-expression-must-be-nullable-or-a-reference-type,1
exit,https://docs.microsoft.com/en-us/cpp/c-runtime-library/reference/exit-exit-exit,10
exit,https://docs.microsoft.com/en-us/windows-server/administration/windows-commands/exit_2,9
exit,https://docs.microsoft.com/en-us/uwp/api/windows.applicationmodel.core.coreapplication.exit,7
exit,https://docs.microsoft.com/en-us/dotnet/visual-basic/language-reference/statements/exit-statement,6
exit,https://docs.microsoft.com/en-us/dotnet/api/system.threading.monitor.exit,5
exit,https://docs.microsoft.com/en-us/microsoftteams/turn-on-or-off-entry-and-exit-announcements-for-meetings-in-teams,4
exit,https://docs.microsoft.com/en-us/powerapps/maker/canvas-apps/functions/function-exit,3
exit,https://docs.microsoft.com/en-us/appcenter/test-cloud/troubleshooting/troubleshooting-cli-exit-codes,2
exit,https://docs.microsoft.com/en-us/office/vba/language/reference/user-interface-help/exit-for-not-within-fornext,1
rollup,https://docs.microsoft.com/en-us/azure/devops/boards/backlogs/display-rollup,10
rollup,https://docs.microsoft.com/en-us/powerapps/maker/common-data-service/define-rollup-fields,9
rollup,https://docs.microsoft.com/en-us/azure/devops/reference/xml/support-rollup-of-work-and-other-fields,8
rollup,https://docs.microsoft.com/en-us/dynamics365/sales-enterprise/create-edit-goal-rollup-query-sales,7
rollup,https://docs.microsoft.com/en-us/powerapps/developer/common-data-service/calculated-rollup-attributes,6
rollup,https://docs.microsoft.com/en-us/azure/devops/release-notes/2019/sprint-157-update,5
rollup,https://docs.microsoft.com/en-us/exchange/new-features/build-numbers-and-release-dates,4
rollup,https://docs.microsoft.com/en-us/system-center/vmm/update-rollups,3
rollup,https://docs.microsoft.com/en-us/sql/t-sql/queries/select-group-by-transact-sql,2
rollup,https://docs.microsoft.com/en-us/office/vba/api/project.task.rollup,1
helvetica,https://docs.microsoft.com/en-us/healthvault/reference/vocabularies/wc.fonts.1,10
policy,https://docs.microsoft.com/en-us/deployedge/microsoft-edge-policies,10
policy,https://docs.microsoft.com/en-us/azure/governance/policy/overview,9
policy,https://docs.microsoft.com/en-us/powershell/module/microsoft.powershell.core/about/about_execution_policies,8
policy,https://docs.microsoft.com/en-us/windows/client-management/mdm/policy-configuration-service-provider,7
policy,https://docs.microsoft.com/en-us/azure/governance/policy/,6
policy,https://docs.microsoft.com/en-us/deployedge/microsoft-edge-update-policies,5
policy,https://docs.microsoft.com/en-us/azure/api-management/api-management-policies,4
policy,https://docs.microsoft.com/en-us/aspnet/core/security/authorization/policies,3
policy,https://docs.microsoft.com/en-us/azure/api-management/api-management-cross-domain-policies,2
policy,https://docs.microsoft.com/en-us/azure/security-center/tutorial-security-policy,1
tag,https://docs.microsoft.com/en-us/aspnet/core/mvc/views/tag-helpers/intro,10
tag,https://docs.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources,8
tag,https://docs.microsoft.com/en-us/azure/azure-resource-manager/management/tag-support,7
tag,https://docs.microsoft.com/en-us/aspnet/core/mvc/views/tag-helpers/built-in/anchor-tag-helper,6
tag,https://docs.microsoft.com/en-us/dotnet/api/system.windows.frameworkelement.tag,5
tag,https://docs.microsoft.com/en-us/azure/virtual-network/service-tags-overview,4
tag,https://docs.microsoft.com/en-us/office/vba/language/reference/user-interface-help/tag-property-example,3
tag,https://docs.microsoft.com/en-us/aspnet/core/mvc/views/tag-helpers/built-in/,2
tag,https://docs.microsoft.com/en-us/aspnet/core/mvc/views/working-with-forms,1
$,https://docs.microsoft.com/en-us/powershell/module/microsoft.powershell.core/about/about_variables,10
$,https://docs.microsoft.com/en-us/windows/win32/netmgmt/creating-a-new-computer-account,8
$,https://docs.microsoft.com/en-us/windows-hardware/drivers/debugger/pseudo-register-syntax,6
$,https://docs.microsoft.com/en-us/cpp/build/reference/special-characters-in-a-makefile,4
$,https://docs.microsoft.com/en-us/windows-hardware/drivers/debugger/symbol-syntax-and-symbol-matching,3
$,https://docs.microsoft.com/en-us/powershell/module/microsoft.powershell.core/about/about_splatting,2
$,https://docs.microsoft.com/en-us/windows-server/administration/windows-commands/prompt,1
lock,https://docs.microsoft.com/en-us/dotnet/csharp/language-reference/keywords/lock-statement,10
lock,https://docs.microsoft.com/en-us/windows/win32/api/mfobjects/nf-mfobjects-imfmediabuffer-lock,9
lock,https://docs.microsoft.com/en-us/azure/azure-resource-manager/management/lock-resources,7
lock,https://docs.microsoft.com/en-us/windows/win32/api/wincodec/nf-wincodec-iwicbitmap-lock,6
lock,https://docs.microsoft.com/en-us/windows/security/identity-protection/hello-for-business/hello-feature-dynamic-lock,5
lock,https://docs.microsoft.com/en-us/azure/container-registry/container-registry-image-lock,4
lock,https://docs.microsoft.com/en-us/dotnet/api/system.windows.media.imaging.writeablebitmap.lock,2
typeof,https://docs.microsoft.com/en-us/dotnet/csharp/language-reference/operators/type-testing-and-cast,9
typeof,https://docs.microsoft.com/en-us/dotnet/visual-basic/language-reference/operators/typeof-operator,8
typeof,https://docs.microsoft.com/en-us/dotnet/api/microsoft.jscript.typeof,6
typeof,https://docs.microsoft.com/en-us/office/vba/language/reference/user-interface-help/ifthenelse-statement,4
typeof,https://docs.microsoft.com/en-us/dotnet/api/system.type.equals,3
typeof,https://docs.microsoft.com/en-us/dotnet/visual-basic/programming-guide/language-features/early-late-binding/determining-object-type,1
text,https://docs.microsoft.com/en-us/ai-builder/prebuilt-text-recognizer-component-in-powerapps,10
text,https://docs.microsoft.com/en-us/powerquery-m/text-from,9
text,https://docs.microsoft.com/en-us/powerquery-m/text-at,8
text,https://docs.microsoft.com/en-us/powerquery-m/text-padend,7
text,https://docs.microsoft.com/en-us/powerquery-m/text-replacerange,6
text,https://docs.microsoft.com/en-us/azure/active-directory/user-help/security-info-setup-text-msg,5
text,https://docs.microsoft.com/en-us/azure/cognitive-services/text-analytics/how-tos/text-analytics-how-to-install-containers,4
text,https://docs.microsoft.com/en-us/dotnet/standard/serialization/system-text-json-migrate-from-newtonsoft-how-to,3
text,https://docs.microsoft.com/en-us/powerquery-m/text-beforedelimiter,2
text,https://docs.microsoft.com/en-us/powerquery-m/text-betweendelimiters,1
mobile,https://docs.microsoft.com/en-us/azure/active-directory/user-help/multi-factor-authentication-end-user-first-time,10
mobile,https://docs.microsoft.com/en-us/power-bi/consumer/mobile/mobile-apps-for-mobile-devices,9
mobile,https://docs.microsoft.com/en-us/azure/app-service-mobile/app-service-mobile-value-prop,8
mobile,https://docs.microsoft.com/en-us/azure/app-service-mobile/,7
mobile,https://docs.microsoft.com/en-us/mobile-blazor-bindings/,6
mobile,https://docs.microsoft.com/en-us/azure/active-directory/user-help/multi-factor-authentication-setup-auth-app,5
mobile,https://docs.microsoft.com/en-us/intune/fundamentals/mdm-authority-set,4
mobile,https://docs.microsoft.com/en-us/dynamics365/supply-chain/asset-management/asset-management-mobile-workspace,3
mobile,https://docs.microsoft.com/en-us/learn/modules/create-a-mobile-app-with-xamarin-forms/,2
mobile,https://docs.microsoft.com/en-us/intune/protect/mobile-threat-defense,1
return,https://docs.microsoft.com/en-us/dotnet/csharp/language-reference/keywords/return,9
return,https://docs.microsoft.com/en-us/powershell/module/microsoft.powershell.core/about/about_return,8
return,https://docs.microsoft.com/en-us/dotnet/csharp/whats-new/csharp-7,7
return,https://docs.microsoft.com/en-us/azure/azure-functions/functions-bindings-return-value,5
return,https://docs.microsoft.com/en-us/aspnet/core/web-api/action-return-types,1
createprocess,https://docs.microsoft.com/en-us/windows/win32/api/processthreadsapi/nf-processthreadsapi-createprocessa,10
createprocess,https://docs.microsoft.com/en-us/windows/win32/procthread/creating-a-child-process-with-redirected-input-and-output,9
createprocess,https://docs.microsoft.com/en-us/windows/win32/procthread/creating-processes,8
createprocess,https://docs.microsoft.com/en-us/windows/win32/procthread/changing-environment-variables,5
createprocess,https://docs.microsoft.com/en-us/windows/win32/procthread/process-creation-flags,2
createprocess,https://docs.microsoft.com/en-us/windows/win32/procthread/setting-window-properties-using-startupinfo,1
include,https://docs.microsoft.com/en-us/dotnet/api/microsoft.entityframeworkcore.entityframeworkqueryableextensions.include,10
include,https://docs.microsoft.com/en-us/cpp/preprocessor/hash-include-directive-c-cpp,8
include,https://docs.microsoft.com/en-us/ef/core/querying/related-data,6
include,https://docs.microsoft.com/en-us/sql/relational-databases/indexes/create-indexes-with-included-columns,5
include,https://docs.microsoft.com/en-us/cpp/build/reference/include-force-symbol-references,4
include,https://docs.microsoft.com/en-us/cpp/build/reference/showincludes-list-include-files,3
include,https://docs.microsoft.com/en-us/intune/apps/apps-inc-exl-assignments,2
include,https://docs.microsoft.com/en-us/dynamics365/supply-chain/cost-management/include-physical-value,1
DAX,https://docs.microsoft.com/en-us/dax/,10
DAX,https://docs.microsoft.com/en-us/power-bi/desktop-quickstart-learn-dax-basics,9
DAX,https://docs.microsoft.com/en-us/power-bi/guided-learning/introductiontodax,8
DAX,https://docs.microsoft.com/en-us/dax/dax-function-reference,7
DAX,https://docs.microsoft.com/en-us/dax/date-and-time-functions-dax,6
DAX,https://docs.microsoft.com/en-us/dax/dax-syntax-reference,5
DAX,https://docs.microsoft.com/en-us/dax/time-intelligence-functions-dax,4
DAX,https://docs.microsoft.com/en-us/dax/new-dax-functions,3
DAX,https://docs.microsoft.com/en-us/dax/dax-queries,2
DAX,https://docs.microsoft.com/en-us/dax/statistical-functions-dax,1
date and time,https://docs.microsoft.com/en-us/sql/t-sql/data-types/date-and-time-types,9
date and time,https://docs.microsoft.com/en-us/dotnet/standard/base-types/custom-date-and-time-format-strings,8
